country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","17-01-2025 18:00:00",28.5898,77.3101,PM2.5,99,425,241
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","17-01-2025 18:00:00",28.5898,77.3101,PM10,83,315,148
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","17-01-2025 18:00:00",28.5898,77.3101,NH3,17,28,22
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","17-01-2025 18:00:00",28.569230,77.393848,PM10,94,338,161
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","17-01-2025 18:00:00",28.569230,77.393848,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","17-01-2025 18:00:00",28.569230,77.393848,CO,26,178,44
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","17-01-2025 18:00:00",25.425602,81.917152,SO2,30,32,31
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","17-01-2025 18:00:00",25.494,81.863,NO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","17-01-2025 18:00:00",25.494,81.863,NH3,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","17-01-2025 18:00:00",28.802625,78.753728,CO,12,28,23
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2025 18:00:00",29.4723508,77.7194031,NO2,16,92,32
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2025 18:00:00",29.4723508,77.7194031,NH3,7,10,8
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2025 18:00:00",29.4723508,77.7194031,SO2,9,27,18
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2025 18:00:00",29.4723508,77.7194031,OZONE,1,52,32
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","17-01-2025 18:00:00",28.5447608,77.3231257,NH3,9,16,12
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","17-01-2025 18:00:00",28.5447608,77.3231257,CO,4,134,24
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","17-01-2025 18:00:00",28.6245479,77.3577104,OZONE,9,37,28
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","17-01-2025 18:00:00",22.7605581,88.3617589,SO2,8,15,10
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","17-01-2025 18:00:00",23.567923,87.306843,SO2,5,37,11
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","17-01-2025 18:00:00",23.5087640,87.3544400,PM2.5,83,270,180
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","17-01-2025 18:00:00",23.5087640,87.3544400,NO2,15,122,37
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","17-01-2025 18:00:00",23.5087640,87.3544400,OZONE,7,69,54
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","17-01-2025 18:00:00",23.5404352,87.2892225,NH3,5,9,6
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","17-01-2025 18:00:00",28.840739,78.697531,OZONE,1,96,73
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2025 18:00:00",28.88528,78.73880,PM10,40,93,68
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2025 18:00:00",28.88528,78.73880,NO2,16,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2025 18:00:00",28.88528,78.73880,SO2,24,25,24
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","17-01-2025 18:00:00",28.856664,78.772638,OZONE,5,41,7
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","17-01-2025 18:00:00",28.849399,78.742362,NO2,20,20,20
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","17-01-2025 18:00:00",28.849399,78.742362,OZONE,8,14,10
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","17-01-2025 18:00:00",25.3505986,82.9083074,PM2.5,18,134,68
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","17-01-2025 18:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","17-01-2025 18:00:00",25.301778,82.996789,CO,1,113,14
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","17-01-2025 18:00:00",25.262326,82.995408,OZONE,1,2,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","17-01-2025 18:00:00",25.32393,82.99687,PM2.5,29,235,106
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","17-01-2025 18:00:00",25.32393,82.99687,NO2,1,2,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","17-01-2025 18:00:00",23.685297,86.945968,PM10,109,170,141
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","17-01-2025 18:00:00",23.685297,86.945968,NH3,4,10,6
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","17-01-2025 18:00:00",23.6181830,87.1057180,OZONE,10,63,50
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","17-01-2025 18:00:00",23.616515,87.119133,NO2,20,65,38
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","17-01-2025 18:00:00",22.611968,88.347422,OZONE,2,11,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","17-01-2025 18:00:00",22.5367507,88.3638022,PM2.5,93,298,193
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","17-01-2025 18:00:00",22.5367507,88.3638022,NO2,34,150,92
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","17-01-2025 18:00:00",27.5714090,77.6557570,OZONE,12,13,12
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","17-01-2025 18:00:00",29.2124114,78.9611753,PM2.5,60,175,100
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","17-01-2025 18:00:00",22.49929,88.36917,OZONE,9,25,17
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","17-01-2025 18:00:00",22.627847,88.380669,OZONE,30,113,89
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","17-01-2025 18:00:00",22.51106,88.35142,SO2,9,38,18
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2025 18:00:00",26.6879226,88.4152495,PM2.5,66,128,91
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2025 18:00:00",26.6879226,88.4152495,PM10,113,208,145
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2025 18:00:00",26.6879226,88.4152495,NH3,12,16,14
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2025 18:00:00",26.6879226,88.4152495,SO2,11,16,12
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2025 18:00:00",26.6879226,88.4152495,CO,40,101,47
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","17-01-2025 18:00:00",27.103358,93.679645,OZONE,3,3,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","17-01-2025 18:00:00",26.071318,91.87488,PM2.5,70,377,288
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","17-01-2025 18:00:00",26.071318,91.87488,NO2,6,33,18
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","17-01-2025 18:00:00",26.071318,91.87488,SO2,3,22,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","17-01-2025 18:00:00",26.071318,91.87488,CO,6,104,11
India,Assam,Guwahati,"IITG, Guwahati - PCBA","17-01-2025 18:00:00",26.2028636,91.70046436,CO,10,36,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","17-01-2025 18:00:00",26.187500,91.744194,CO,24,101,36
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","17-01-2025 18:00:00",26.187500,91.744194,OZONE,16,17,16
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","17-01-2025 18:00:00",24.792403,84.992416,CO,4,78,43
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","17-01-2025 18:00:00",24.762518,84.982348,NH3,3,4,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","17-01-2025 18:00:00",24.762518,84.982348,CO,39,62,46
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","17-01-2025 18:00:00",24.762518,84.982348,OZONE,3,71,25
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","17-01-2025 18:00:00",25.697189,85.245900,PM10,141,312,174
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","17-01-2025 18:00:00",26.0881305,87.93840336,PM10,177,257,212
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","17-01-2025 18:00:00",26.0881305,87.93840336,NO2,23,26,24
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","17-01-2025 18:00:00",26.0881305,87.93840336,OZONE,19,21,20
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","17-01-2025 18:00:00",26.987634,94.636574,NH3,1,9,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","17-01-2025 18:00:00",26.146529,87.454184,PM10,121,229,157
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","17-01-2025 18:00:00",26.146529,87.454184,NO2,7,7,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","17-01-2025 18:00:00",26.146529,87.454184,NH3,4,5,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","17-01-2025 18:00:00",26.146529,87.454184,CO,17,32,24
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","17-01-2025 18:00:00",25.5626095,84.663264,OZONE,7,67,47
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","17-01-2025 18:00:00",24.75746,84.366208,PM10,128,288,186
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","17-01-2025 18:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","17-01-2025 18:00:00",27.308328,84.531742,NO2,3,8,5
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","17-01-2025 18:00:00",27.308328,84.531742,NH3,1,1,1
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","17-01-2025 18:00:00",26.63086,84.90051,NH3,1,2,2
India,Bihar,Munger,"Town Hall, Munger - BSPCB","17-01-2025 18:00:00",25.376776,86.471523,SO2,43,74,59
India,Bihar,Munger,"Town Hall, Munger - BSPCB","17-01-2025 18:00:00",25.376776,86.471523,OZONE,5,7,5
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.11442,85.39813,SO2,2,7,4
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.1403345,85.3650192,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","17-01-2025 18:00:00",14.465052,78.824187,CO,4,17,8
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2025 18:00:00",16.9872867,81.7363176,CO,36,56,45
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","17-01-2025 18:00:00",13.615387,79.409230,SO2,3,5,4
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","17-01-2025 18:00:00",13.615387,79.409230,CO,26,42,40
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","17-01-2025 18:00:00",16.536107,80.594233,NH3,2,4,4
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","17-01-2025 18:00:00",25.204762,85.514960,NH3,2,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","17-01-2025 18:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","17-01-2025 18:00:00",25.7808257,84.7446768,CO,29,50,41
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","17-01-2025 18:00:00",24.792403,84.992416,PM2.5,55,98,74
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","17-01-2025 18:00:00",24.792403,84.992416,SO2,9,15,12
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","17-01-2025 18:00:00",16.486692,80.699436,SO2,1,8,5
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","17-01-2025 18:00:00",16.486692,80.699436,OZONE,10,331,176
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","17-01-2025 18:00:00",16.509717,80.612222,CO,36,39,38
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","17-01-2025 18:00:00",16.554731,80.649110,SO2,11,21,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","17-01-2025 18:00:00",16.554731,80.649110,OZONE,23,57,50
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","17-01-2025 18:00:00",16.5150833,80.5181667,PM2.5,118,186,150
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","17-01-2025 18:00:00",14.675886,77.593027,SO2,12,12,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","17-01-2025 18:00:00",14.465052,78.824187,PM2.5,32,239,88
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","17-01-2025 18:00:00",26.80365,84.51954,NO2,28,29,28
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","17-01-2025 18:00:00",25.251013,86.989001,PM2.5,147,217,179
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","17-01-2025 18:00:00",25.251013,86.989001,OZONE,18,20,19
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","17-01-2025 18:00:00",26.181742,91.78063,NO2,3,4,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","17-01-2025 18:00:00",26.181742,91.78063,OZONE,1,26,5
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","17-01-2025 18:00:00",26.446912,91.439057,SO2,4,8,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","17-01-2025 18:00:00",22.06631475,83.33820077,OZONE,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","17-01-2025 18:00:00",28.815329,77.153010,PM10,109,432,191
India,Delhi,Delhi,"Alipur, Delhi - DPCC","17-01-2025 18:00:00",28.815329,77.153010,NO2,45,101,62
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.647622,77.3158090,PM10,184,500,332
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.647622,77.3158090,NH3,10,13,12
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.647622,77.3158090,CO,106,186,109
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.695381,77.181665,PM10,153,483,250
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.695381,77.181665,NO2,40,138,71
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.695381,77.181665,SO2,7,14,10
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","17-01-2025 18:00:00",25.892357,86.590325,NO2,16,17,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","17-01-2025 18:00:00",25.892357,86.590325,CO,34,39,38
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","17-01-2025 18:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","17-01-2025 18:00:00",24.952822,84.002396,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","17-01-2025 18:00:00",26.2271665,84.3570427,PM10,50,118,79
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","17-01-2025 18:00:00",26.2271665,84.3570427,NH3,5,15,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2025 18:00:00",30.735567,76.775714,PM2.5,85,336,190
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","17-01-2025 18:00:00",21.185571,81.343175,OZONE,11,27,18
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","17-01-2025 18:00:00",21.224231,81.408350,PM2.5,43,90,62
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","17-01-2025 18:00:00",21.224231,81.408350,SO2,46,110,79
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","17-01-2025 18:00:00",22.08815,82.13737,PM2.5,28,75,54
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","17-01-2025 18:00:00",22.118125,83.140608,PM10,26,80,51
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","17-01-2025 18:00:00",22.118125,83.140608,OZONE,17,72,48
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","17-01-2025 18:00:00",22.368195,82.746431,PM10,57,91,73
India,Bihar,Patna,"Muradpur, Patna - BSPCB","17-01-2025 18:00:00",25.619651,85.147382,NH3,7,58,14
India,Bihar,Patna,"Muradpur, Patna - BSPCB","17-01-2025 18:00:00",25.619651,85.147382,SO2,8,10,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","17-01-2025 18:00:00",25.599486,85.113666,PM2.5,144,274,199
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","17-01-2025 18:00:00",25.366336,87.117468,NO2,4,12,7
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","17-01-2025 18:00:00",25.366336,87.117468,CO,24,71,59
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","17-01-2025 18:00:00",25.366336,87.117468,OZONE,28,30,29
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","17-01-2025 18:00:00",25.03280,85.41948,PM2.5,85,352,252
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","17-01-2025 18:00:00",25.03280,85.41948,NO2,8,10,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.1403345,85.3650192,OZONE,6,51,10
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.1209,85.3647,SO2,4,7,5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","17-01-2025 18:00:00",26.1209,85.3647,CO,24,70,48
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","17-01-2025 18:00:00",25.586562,85.043586,NO2,29,36,32
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","17-01-2025 18:00:00",25.592539,85.227158,SO2,3,12,8
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","17-01-2025 18:00:00",28.4706914,77.1099364,PM10,66,271,134
India,Delhi,Delhi,"Bawana, Delhi - DPCC","17-01-2025 18:00:00",28.776200,77.051074,PM2.5,217,435,317
India,Delhi,Delhi,"Bawana, Delhi - DPCC","17-01-2025 18:00:00",28.776200,77.051074,NO2,16,113,36
India,Delhi,Delhi,"Bawana, Delhi - DPCC","17-01-2025 18:00:00",28.776200,77.051074,SO2,6,8,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","17-01-2025 18:00:00",28.776200,77.051074,OZONE,6,53,38
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","17-01-2025 18:00:00",28.7256504,77.2011573,PM2.5,132,454,273
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","17-01-2025 18:00:00",28.5512005,77.2735737,PM2.5,88,468,314
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","17-01-2025 18:00:00",21.219665,81.630094,PM10,35,116,69
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","17-01-2025 18:00:00",21.219665,81.630094,NO2,60,99,79
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","17-01-2025 18:00:00",21.219665,81.630094,OZONE,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","17-01-2025 18:00:00",21.237755,81.705301,PM10,60,106,76
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","17-01-2025 18:00:00",21.371751,81.664929,NO2,29,41,33
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","17-01-2025 18:00:00",21.371751,81.664929,CO,29,44,32
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","17-01-2025 18:00:00",21.371751,81.664929,OZONE,3,3,3
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2025 18:00:00",30.735567,76.775714,NO2,25,92,40
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","17-01-2025 18:00:00",30.735567,76.775714,OZONE,2,62,38
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","17-01-2025 18:00:00",30.751462,76.762879,NO2,23,47,33
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","17-01-2025 18:00:00",30.751462,76.762879,NH3,14,22,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","17-01-2025 18:00:00",21.194815,81.314770,NH3,2,3,3
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","17-01-2025 18:00:00",21.194815,81.314770,CO,12,47,17
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","17-01-2025 18:00:00",22.368195,82.746431,SO2,18,23,21
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","17-01-2025 18:00:00",22.368195,82.746431,OZONE,4,7,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","17-01-2025 18:00:00",22.348441,82.549611,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","17-01-2025 18:00:00",22.348441,82.549611,OZONE,35,37,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","17-01-2025 18:00:00",22.126650,83.483212,SO2,3,6,5
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","17-01-2025 18:00:00",22.126650,83.483212,CO,23,44,32
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","17-01-2025 18:00:00",28.732820,77.170633,PM10,155,500,287
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","17-01-2025 18:00:00",28.732820,77.170633,SO2,8,51,21
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","17-01-2025 18:00:00",28.580280,77.233829,SO2,5,48,17
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","17-01-2025 18:00:00",28.588333,77.221667,NO2,97,110,103
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","17-01-2025 18:00:00",28.5918245,77.2273074,PM10,115,296,175
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","17-01-2025 18:00:00",28.5918245,77.2273074,CO,14,78,20
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2025 18:00:00",28.611281,77.237738,PM10,123,409,217
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","17-01-2025 18:00:00",28.6573814,77.1585447,CO,18,157,28
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","17-01-2025 18:00:00",28.530785,77.271255,NO2,36,108,57
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","17-01-2025 18:00:00",28.623763,77.287209,PM2.5,293,500,378
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","17-01-2025 18:00:00",28.623763,77.287209,NH3,6,9,7
India,Delhi,Delhi,"Pusa, Delhi - DPCC","17-01-2025 18:00:00",28.639652,77.146275,PM2.5,183,416,308
India,Delhi,Delhi,"Pusa, Delhi - DPCC","17-01-2025 18:00:00",28.639652,77.146275,NH3,10,24,18
India,Delhi,Delhi,"Pusa, Delhi - IMD","17-01-2025 18:00:00",28.636110,77.173332,PM2.5,77,423,255
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2025 18:00:00",28.611281,77.237738,NH3,12,17,14
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","17-01-2025 18:00:00",28.611281,77.237738,OZONE,3,66,49
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","17-01-2025 18:00:00",28.636429,77.201067,PM10,91,232,145
India,Delhi,Delhi,"Mundka, Delhi - DPCC","17-01-2025 18:00:00",28.684678,77.076574,PM2.5,237,407,325
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","17-01-2025 18:00:00",28.60909,77.0325413,PM10,105,261,143
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","17-01-2025 18:00:00",28.563262,77.186937,PM2.5,NA,NA,NA
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","17-01-2025 18:00:00",28.563262,77.186937,OZONE,11,20,17
India,Delhi,Delhi,"Rohini, Delhi - DPCC","17-01-2025 18:00:00",28.732528,77.119920,PM2.5,260,484,330
India,Delhi,Delhi,"Rohini, Delhi - DPCC","17-01-2025 18:00:00",28.732528,77.119920,OZONE,3,50,36
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","17-01-2025 18:00:00",28.6514781,77.1473105,CO,28,89,55
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.710508,77.249485,PM10,109,287,180
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.710508,77.249485,NO2,30,68,46
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.710508,77.249485,NH3,12,18,15
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.710508,77.249485,SO2,5,12,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","17-01-2025 18:00:00",28.710508,77.249485,CO,60,102,66
